,date,ticker,variable,value
688,2018-07-19,GOOG,open,1191.0
689,2018-07-19,NFLX,open,371.06
690,2018-07-20,AAPL,open,189.6318
691,2018-07-20,AMZN,open,1825.01
692,2018-07-20,FB,open,208.85
693,2018-07-20,GOOG,open,1186.96
694,2018-07-20,NFLX,open,364.92
695,2018-07-23,AAPL,open,188.5442
696,2018-07-23,AMZN,open,1812.21
697,2018-07-23,FB,open,210.58
698,2018-07-23,GOOG,open,1181.01
699,2018-07-23,NFLX,open,359.1453
700,2018-07-24,AAPL,open,190.2943
701,2018-07-24,AMZN,open,1829.01
702,2018-07-24,FB,open,215.11
703,2018-07-24,GOOG,open,1262.59
704,2018-07-24,NFLX,open,366.94
705,2018-07-25,AAPL,open,190.8977
706,2018-07-25,AMZN,open,1829.3
707,2018-07-25,FB,open,215.715
708,2018-07-25,GOOG,open,1239.13
709,2018-07-25,NFLX,open,357.57
710,2018-07-26,AAPL,open,192.4301
711,2018-07-26,AMZN,open,1839.0
712,2018-07-26,FB,open,174.89
713,2018-07-26,GOOG,open,1251.0
714,2018-07-26,NFLX,open,358.19
715,2018-07-27,AAPL,open,192.8059
716,2018-07-27,AMZN,open,1876.05
717,2018-07-27,FB,open,179.87
718,2018-07-27,GOOG,open,1271.0
719,2018-07-27,NFLX,open,366.85
720,2018-07-30,AAPL,open,189.7505
721,2018-07-30,AMZN,open,1827.33
722,2018-07-30,FB,open,175.3
723,2018-07-30,GOOG,open,1228.01
724,2018-07-30,NFLX,open,351.93
725,2018-07-31,AAPL,open,188.1684
726,2018-07-31,AMZN,open,1786.49
727,2018-07-31,FB,open,170.67
728,2018-07-31,GOOG,open,1220.01
729,2018-07-31,NFLX,open,331.51
730,2018-08-01,AAPL,open,196.8995
731,2018-08-01,AMZN,open,1784.0
732,2018-08-01,FB,open,173.93
733,2018-08-01,GOOG,open,1228.0
734,2018-08-01,NFLX,open,335.87
735,2018-08-02,AAPL,open,198.3333
736,2018-08-02,AMZN,open,1788.77
737,2018-08-02,FB,open,170.68
738,2018-08-02,GOOG,open,1205.9
739,2018-08-02,NFLX,open,337.23
740,2018-08-03,AAPL,open,204.711
741,2018-08-03,AMZN,open,1837.74
742,2018-08-03,FB,open,177.69
743,2018-08-03,GOOG,open,1229.62
744,2018-08-03,NFLX,open,347.75
745,2018-08-06,AAPL,open,205.6702
746,2018-08-06,AMZN,open,1825.81
747,2018-08-06,FB,open,178.97
748,2018-08-06,GOOG,open,1225.0
749,2018-08-06,NFLX,open,342.8653
750,2018-08-07,AAPL,open,206.9754
751,2018-08-07,AMZN,open,1854.53
752,2018-08-07,FB,open,186.5
753,2018-08-07,GOOG,open,1237.0
754,2018-08-07,NFLX,open,353.23
755,2018-08-08,AAPL,open,203.742
756,2018-08-08,AMZN,open,1861.0
757,2018-08-08,FB,open,184.75
758,2018-08-08,GOOG,open,1240.47
759,2018-08-08,NFLX,open,352.21
760,2018-08-09,AAPL,open,204.9582
761,2018-08-09,AMZN,open,1882.0
762,2018-08-09,FB,open,185.8492
763,2018-08-09,GOOG,open,1249.9
764,2018-08-09,NFLX,open,347.96
765,2018-08-10,AAPL,open,205.7565
766,2018-08-10,AMZN,open,1888.51
767,2018-08-10,FB,open,182.04
768,2018-08-10,GOOG,open,1243.0
769,2018-08-10,NFLX,open,346.91
770,2018-08-13,AAPL,open,206.0938
771,2018-08-13,AMZN,open,1898.5
772,2018-08-13,FB,open,180.1
773,2018-08-13,GOOG,open,1236.98
774,2018-08-13,NFLX,open,339.89
775,2018-08-14,AAPL,open,208.5298
776,2018-08-14,AMZN,open,1919.39
777,2018-08-14,FB,open,180.71
778,2018-08-14,GOOG,open,1235.19
779,2018-08-14,NFLX,open,342.09
780,2018-08-15,AAPL,open,207.6021
781,2018-08-15,AMZN,open,1909.55
782,2018-08-15,FB,open,179.34
783,2018-08-15,GOOG,open,1229.26
784,2018-08-15,NFLX,open,334.03
785,2018-08-16,AAPL,open,210.1125
786,2018-08-16,AMZN,open,1903.94
787,2018-08-16,FB,open,180.42
788,2018-08-16,GOOG,open,1224.73
789,2018-08-16,NFLX,open,329.9
790,2018-08-17,AAPL,open,211.7894
791,2018-08-17,AMZN,open,1885.8
792,2018-08-17,FB,open,174.5
793,2018-08-17,GOOG,open,1202.03
794,2018-08-17,NFLX,open,319.01
795,2018-08-20,AAPL,open,216.4134
796,2018-08-20,AMZN,open,1890.57
797,2018-08-20,FB,open,174.04
798,2018-08-20,GOOG,open,1205.02
799,2018-08-20,NFLX,open,314.64
800,2018-08-21,AAPL,open,215.1235
801,2018-08-21,AMZN,open,1880.0
802,2018-08-21,FB,open,172.81
803,2018-08-21,GOOG,open,1208.0
804,2018-08-21,NFLX,open,331.0
805,2018-08-22,AAPL,open,212.4443
806,2018-08-22,AMZN,open,1876.64
807,2018-08-22,FB,open,172.21
808,2018-08-22,GOOG,open,1200.0
809,2018-08-22,NFLX,open,338.49
810,2018-08-23,AAPL,open,212.9901
811,2018-08-23,AMZN,open,1907.17
812,2018-08-23,FB,open,173.09
813,2018-08-23,GOOG,open,1207.14
814,2018-08-23,NFLX,open,348.11
815,2018-08-24,AAPL,open,214.925
816,2018-08-24,AMZN,open,1910.51
817,2018-08-24,FB,open,173.7
818,2018-08-24,GOOG,open,1208.82
819,2018-08-24,NFLX,open,346.0
820,2018-08-27,AAPL,open,215.4707
821,2018-08-27,AMZN,open,1915.0
822,2018-08-27,FB,open,175.99
823,2018-08-27,GOOG,open,1227.6
824,2018-08-27,NFLX,open,367.1453
825,2018-08-28,AAPL,open,217.3164
826,2018-08-28,AMZN,open,1937.73
827,2018-08-28,FB,open,178.1
828,2018-08-28,GOOG,open,1241.29
829,2018-08-28,NFLX,open,367.23
830,2018-08-29,AAPL,open,218.4475
831,2018-08-29,AMZN,open,1953.45
832,2018-08-29,FB,open,176.295
833,2018-08-29,GOOG,open,1237.45
834,2018-08-29,NFLX,open,367.2
835,2018-08-30,AAPL,open,221.5236
836,2018-08-30,AMZN,open,1997.42
837,2018-08-30,FB,open,175.9
838,2018-08-30,GOOG,open,1244.23
839,2018-08-30,NFLX,open,365.0
840,2018-08-31,AAPL,open,224.7584
841,2018-08-31,AMZN,open,2007.0
842,2018-08-31,FB,open,177.15
843,2018-08-31,GOOG,open,1234.98
844,2018-08-31,NFLX,open,370.66
845,2018-09-04,AAPL,open,226.6437
846,2018-09-04,AMZN,open,2026.5
847,2018-09-04,FB,open,173.5
848,2018-09-04,GOOG,open,1204.27
849,2018-09-04,NFLX,open,366.47
850,2018-09-05,AAPL,open,227.2192
851,2018-09-05,AMZN,open,2038.11
852,2018-09-05,FB,open,169.49
853,2018-09-05,GOOG,open,1193.8
854,2018-09-05,NFLX,open,360.0
855,2018-09-06,AAPL,open,224.4805
856,2018-09-06,AMZN,open,2006.51
857,2018-09-06,FB,open,166.98
858,2018-09-06,GOOG,open,1186.3
859,2018-09-06,NFLX,open,347.44
860,2018-09-07,AAPL,open,220.1344
861,2018-09-07,AMZN,open,1938.71
862,2018-09-07,FB,open,160.31
863,2018-09-07,GOOG,open,1158.67
864,2018-09-07,NFLX,open,342.2
865,2018-09-10,AAPL,open,219.2414
866,2018-09-10,AMZN,open,1971.0
867,2018-09-10,FB,open,163.51
868,2018-09-10,GOOG,open,1172.19
869,2018-09-10,NFLX,open,352.27
870,2018-09-11,AAPL,open,216.3241
871,2018-09-11,AMZN,open,1928.27
872,2018-09-11,FB,open,163.94
873,2018-09-11,GOOG,open,1161.63
874,2018-09-11,NFLX,open,344.67
875,2018-09-12,AAPL,open,223.2005
876,2018-09-12,AMZN,open,1994.0
877,2018-09-12,FB,open,163.25
878,2018-09-12,GOOG,open,1172.72
879,2018-09-12,NFLX,open,359.08
880,2018-09-13,AAPL,open,221.7915
881,2018-09-13,AMZN,open,2000.0
882,2018-09-13,FB,open,162.0
883,2018-09-13,GOOG,open,1170.74
884,2018-09-13,NFLX,open,371.91
885,2018-09-14,AAPL,open,224.0042
886,2018-09-14,AMZN,open,1992.93
887,2018-09-14,FB,open,161.715
888,2018-09-14,GOOG,open,1179.1
889,2018-09-14,NFLX,open,368.55
890,2018-09-17,AAPL,open,220.4321
891,2018-09-17,AMZN,open,1954.73
892,2018-09-17,FB,open,161.92
893,2018-09-17,GOOG,open,1170.14
894,2018-09-17,NFLX,open,364.22
895,2018-09-18,AAPL,open,216.1058
896,2018-09-18,AMZN,open,1918.65
897,2018-09-18,FB,open,159.39
898,2018-09-18,GOOG,open,1157.09
899,2018-09-18,NFLX,open,353.67
900,2018-09-19,AAPL,open,216.8103
901,2018-09-19,AMZN,open,1940.5
902,2018-09-19,FB,open,160.08
903,2018-09-19,GOOG,open,1164.98
904,2018-09-19,NFLX,open,373.95
905,2018-09-20,AAPL,open,218.5369
906,2018-09-20,AMZN,open,1938.58
907,2018-09-20,FB,open,164.5
908,2018-09-20,GOOG,open,1179.99
909,2018-09-20,NFLX,open,370.26
910,2018-09-21,AAPL,open,219.0727
911,2018-09-21,AMZN,open,1954.22
912,2018-09-21,FB,open,166.64
913,2018-09-21,GOOG,open,1192.0
914,2018-09-21,NFLX,open,366.59
915,2018-09-24,AAPL,open,215.1433
916,2018-09-24,AMZN,open,1903.79
917,2018-09-24,FB,open,161.03
918,2018-09-24,GOOG,open,1157.17
919,2018-09-24,NFLX,open,359.0
920,2018-09-25,AAPL,open,218.0506
921,2018-09-25,AMZN,open,1942.9
922,2018-09-25,FB,open,161.99
923,2018-09-25,GOOG,open,1176.15
924,2018-09-25,NFLX,open,370.23
925,2018-09-26,AAPL,open,219.291
926,2018-09-26,AMZN,open,1968.5
927,2018-09-26,FB,open,164.3
928,2018-09-26,GOOG,open,1185.15
929,2018-09-26,NFLX,open,373.59
930,2018-09-27,AAPL,open,222.0892
931,2018-09-27,AMZN,open,1993.24
932,2018-09-27,FB,open,167.55
933,2018-09-27,GOOG,open,1186.73
934,2018-09-27,NFLX,open,379.87
935,2018-09-28,AAPL,open,223.0517
936,2018-09-28,AMZN,open,2004.41
937,2018-09-28,FB,open,168.33
938,2018-09-28,GOOG,open,1191.87
939,2018-09-28,NFLX,open,379.24
940,2018-10-01,AAPL,open,226.1872
941,2018-10-01,AMZN,open,2021.99
942,2018-10-01,FB,open,163.03
943,2018-10-01,GOOG,open,1199.89
944,2018-10-01,NFLX,open,375.85
945,2018-10-02,AAPL,open,225.4926
946,2018-10-02,AMZN,open,1999.99
947,2018-10-02,FB,open,161.58
948,2018-10-02,GOOG,open,1190.96
949,2018-10-02,NFLX,open,384.38
950,2018-10-03,AAPL,open,228.271
951,2018-10-03,AMZN,open,1981.7
952,2018-10-03,FB,open,160.0
953,2018-10-03,GOOG,open,1205.0
954,2018-10-03,NFLX,open,378.53
955,2018-10-04,AAPL,open,228.9953
956,2018-10-04,AMZN,open,1949.0
957,2018-10-04,FB,open,161.46
958,2018-10-04,GOOG,open,1195.33
959,2018-10-04,NFLX,open,375.88
960,2018-10-05,AAPL,open,226.1972
961,2018-10-05,AMZN,open,1917.99
962,2018-10-05,FB,open,159.21
963,2018-10-05,GOOG,open,1167.5
964,2018-10-05,NFLX,open,359.77
965,2018-10-08,AAPL,open,220.4916
966,2018-10-08,AMZN,open,1874.0
967,2018-10-08,FB,open,155.54
968,2018-10-08,GOOG,open,1150.11
969,2018-10-08,NFLX,open,345.18
970,2018-10-09,AAPL,open,221.9106
971,2018-10-09,AMZN,open,1859.99
972,2018-10-09,FB,open,157.69
973,2018-10-09,GOOG,open,1146.15
974,2018-10-09,NFLX,open,348.48
975,2018-10-10,AAPL,open,223.7165
976,2018-10-10,AMZN,open,1857.89
977,2018-10-10,FB,open,156.82
978,2018-10-10,GOOG,open,1131.08
979,2018-10-10,NFLX,open,353.52
980,2018-10-11,AAPL,open,212.8611
981,2018-10-11,AMZN,open,1724.0
982,2018-10-11,FB,open,150.13
983,2018-10-11,GOOG,open,1072.94
984,2018-10-11,NFLX,open,324.94
985,2018-10-12,AAPL,open,218.7155
986,2018-10-12,AMZN,open,1808.0
987,2018-10-12,FB,open,156.73
988,2018-10-12,GOOG,open,1108.0
989,2018-10-12,NFLX,open,339.57
990,2018-10-15,AAPL,open,219.4497
991,2018-10-15,AMZN,open,1795.0
992,2018-10-15,FB,open,153.32
993,2018-10-15,GOOG,open,1108.91
994,2018-10-15,NFLX,open,337.63
995,2018-10-16,AAPL,open,217.237
996,2018-10-16,AMZN,open,1783.5
997,2018-10-16,FB,open,155.4
998,2018-10-16,GOOG,open,1104.59
999,2018-10-16,NFLX,open,337.24
1000,2018-10-17,AAPL,open,220.5809
1001,2018-10-17,AMZN,open,1842.79
1002,2018-10-17,FB,open,159.56
1003,2018-10-17,GOOG,open,1126.46
1004,2018-10-17,NFLX,open,378.33
1005,2018-10-18,AAPL,open,216.1753
1006,2018-10-18,AMZN,open,1821.49
1007,2018-10-18,FB,open,158.51
1008,2018-10-18,GOOG,open,1121.84
1009,2018-10-18,NFLX,open,360.673
1010,2018-10-19,AAPL,open,216.3737
1011,2018-10-19,AMZN,open,1785.16
1012,2018-10-19,FB,open,155.86
1013,2018-10-19,GOOG,open,1093.37
1014,2018-10-19,NFLX,open,351.0
1015,2018-10-22,AAPL,open,218.0903
1016,2018-10-22,AMZN,open,1784.0
1017,2018-10-22,FB,open,154.76
1018,2018-10-22,GOOG,open,1103.06
1019,2018-10-22,NFLX,open,333.1
1020,2018-10-23,AAPL,open,214.161
1021,2018-10-23,AMZN,open,1742.24
1022,2018-10-23,FB,open,151.22
1023,2018-10-23,GOOG,open,1080.89
1024,2018-10-23,NFLX,open,318.0
1025,2018-10-24,AAPL,open,220.8786
1026,2018-10-24,AMZN,open,1773.7
1027,2018-10-24,FB,open,154.28
1028,2018-10-24,GOOG,open,1104.25
1029,2018-10-24,NFLX,open,332.28
1030,2018-10-25,AAPL,open,216.0264
1031,2018-10-25,AMZN,open,1703.34
1032,2018-10-25,FB,open,147.73
1033,2018-10-25,GOOG,open,1071.79
1034,2018-10-25,NFLX,open,307.12
1035,2018-10-26,AAPL,open,214.2304
1036,2018-10-26,AMZN,open,1649.59
1037,2018-10-26,FB,open,145.82
1038,2018-10-26,GOOG,open,1037.03
1039,2018-10-26,NFLX,open,300.51
1040,2018-10-29,AAPL,open,217.495
1041,2018-10-29,AMZN,open,1660.0
1042,2018-10-29,FB,open,148.5
1043,2018-10-29,GOOG,open,1082.47
1044,2018-10-29,NFLX,open,305.26
1045,2018-10-30,AAPL,open,209.5171
1046,2018-10-30,AMZN,open,1486.16
1047,2018-10-30,FB,open,139.935
1048,2018-10-30,GOOG,open,1008.46
1049,2018-10-30,NFLX,open,275.57
1050,2018-10-31,AAPL,open,215.2028
1051,2018-10-31,AMZN,open,1569.99
1052,2018-10-31,FB,open,155.0
1053,2018-10-31,GOOG,open,1059.81
1054,2018-10-31,NFLX,open,297.77
1055,2018-11-01,AAPL,open,217.3561
1056,2018-11-01,AMZN,open,1623.53
1057,2018-11-01,FB,open,151.52
1058,2018-11-01,GOOG,open,1075.8
1059,2018-11-01,NFLX,open,304.59
1060,2018-11-02,AAPL,open,207.9295
1061,2018-11-02,AMZN,open,1678.59
1062,2018-11-02,FB,open,151.8
1063,2018-11-02,GOOG,open,1073.73
1064,2018-11-02,NFLX,open,318.0
1065,2018-11-05,AAPL,open,202.7201
1066,2018-11-05,AMZN,open,1657.57
1067,2018-11-05,FB,open,150.1
1068,2018-11-05,GOOG,open,1055.0
1069,2018-11-05,NFLX,open,311.1
1070,2018-11-06,AAPL,open,200.3585
1071,2018-11-06,AMZN,open,1618.35
1072,2018-11-06,FB,open,149.31
1073,2018-11-06,GOOG,open,1039.48
1074,2018-11-06,NFLX,open,314.76
1075,2018-11-07,AAPL,open,204.3772
1076,2018-11-07,AMZN,open,1673.0
1077,2018-11-07,FB,open,151.57
1078,2018-11-07,GOOG,open,1069.0
1079,2018-11-07,NFLX,open,312.9
1080,2018-11-08,AAPL,open,209.0832
1081,2018-11-08,AMZN,open,1755.0
1082,2018-11-08,FB,open,150.49
1083,2018-11-08,GOOG,open,1091.38
1084,2018-11-08,NFLX,open,328.0
1085,2018-11-09,AAPL,open,204.6721
1086,2018-11-09,AMZN,open,1732.5
1087,2018-11-09,FB,open,146.75
1088,2018-11-09,GOOG,open,1073.99
1089,2018-11-09,NFLX,open,311.07
1090,2018-11-12,AAPL,open,198.1501
1091,2018-11-12,AMZN,open,1698.24
1092,2018-11-12,FB,open,144.48
1093,2018-11-12,GOOG,open,1061.39
1094,2018-11-12,NFLX,open,300.0
1095,2018-11-13,AAPL,open,190.8115
1096,2018-11-13,AMZN,open,1649.29
1097,2018-11-13,FB,open,142.0
1098,2018-11-13,GOOG,open,1043.29
1099,2018-11-13,NFLX,open,295.0
1100,2018-11-14,AAPL,open,193.0719
1101,2018-11-14,AMZN,open,1656.32
1102,2018-11-14,FB,open,143.7
1103,2018-11-14,GOOG,open,1050.0
1104,2018-11-14,NFLX,open,300.4
1105,2018-11-15,AAPL,open,187.5854
1106,2018-11-15,AMZN,open,1581.01
1107,2018-11-15,FB,open,142.33
1108,2018-11-15,GOOG,open,1044.71
1109,2018-11-15,NFLX,open,285.51
1110,2018-11-16,AAPL,open,189.6864
1111,2018-11-16,AMZN,open,1587.5
1112,2018-11-16,FB,open,141.07
1113,2018-11-16,GOOG,open,1059.41
1114,2018-11-16,NFLX,open,287.14
1115,2018-11-19,AAPL,open,189.1885
1116,2018-11-19,AMZN,open,1577.01
1117,2018-11-19,FB,open,137.61
1118,2018-11-19,GOOG,open,1057.2
1119,2018-11-19,NFLX,open,283.79
1120,2018-11-20,AAPL,open,177.6082
1121,2018-11-20,AMZN,open,1437.5
1122,2018-11-20,FB,open,127.03
1123,2018-11-20,GOOG,open,1000.0
1124,2018-11-20,NFLX,open,254.63
1125,2018-11-21,AAPL,open,178.9624
1126,2018-11-21,AMZN,open,1542.99
1127,2018-11-21,FB,open,134.4
1128,2018-11-21,GOOG,open,1036.76
1129,2018-11-21,NFLX,open,274.42
1130,2018-11-23,AAPL,open,174.1928
1131,2018-11-23,AMZN,open,1517.0
1132,2018-11-23,FB,open,133.65
1133,2018-11-23,GOOG,open,1030.0
1134,2018-11-23,NFLX,open,260.11
1135,2018-11-26,AAPL,open,173.4958
1136,2018-11-26,AMZN,open,1539.0
1137,2018-11-26,FB,open,133.0
1138,2018-11-26,GOOG,open,1038.35
1139,2018-11-26,NFLX,open,260.55
1140,2018-11-27,AAPL,open,170.7775
1141,2018-11-27,AMZN,open,1575.99
1142,2018-11-27,FB,open,135.75
1143,2018-11-27,GOOG,open,1041.0
1144,2018-11-27,NFLX,open,259.24
1145,2018-11-28,AAPL,open,175.9752
1146,2018-11-28,AMZN,open,1613.92
1147,2018-11-28,FB,open,136.28
1148,2018-11-28,GOOG,open,1048.76
1149,2018-11-28,NFLX,open,271.98
1150,2018-11-29,AAPL,open,181.8799
1151,2018-11-29,AMZN,open,1674.99
1152,2018-11-29,FB,open,135.92
1153,2018-11-29,GOOG,open,1076.08
1154,2018-11-29,NFLX,open,282.32
1155,2018-11-30,AAPL,open,179.52
1156,2018-11-30,AMZN,open,1679.5
1157,2018-11-30,FB,open,138.26
1158,2018-11-30,GOOG,open,1089.07
1159,2018-11-30,NFLX,open,288.0
1160,2018-12-03,AAPL,open,183.6722
1161,2018-12-03,AMZN,open,1769.46
1162,2018-12-03,FB,open,143.0
1163,2018-12-03,GOOG,open,1123.14
1164,2018-12-03,NFLX,open,293.19
1165,2018-12-04,AAPL,open,180.1772
1166,2018-12-04,AMZN,open,1756.0
1167,2018-12-04,FB,open,140.73
1168,2018-12-04,GOOG,open,1103.12
1169,2018-12-04,NFLX,open,288.13
1170,2018-12-06,AAPL,open,171.0264
1171,2018-12-06,AMZN,open,1614.87
1172,2018-12-06,FB,open,133.82
1173,2018-12-06,GOOG,open,1034.26
1174,2018-12-06,NFLX,open,268.33
1175,2018-12-07,AAPL,open,172.74900000000002
1176,2018-12-07,AMZN,open,1705.07
1177,2018-12-07,FB,open,139.25
1178,2018-12-07,GOOG,open,1060.01
1179,2018-12-07,NFLX,open,282.48
1180,2018-12-10,AAPL,open,164.2953
1181,2018-12-10,AMZN,open,1623.84
1182,2018-12-10,FB,open,139.6
1183,2018-12-10,GOOG,open,1035.05
1184,2018-12-10,NFLX,open,264.19
1185,2018-12-11,AAPL,open,170.9268
1186,2018-12-11,AMZN,open,1678.0
1187,2018-12-11,FB,open,143.88
1188,2018-12-11,GOOG,open,1056.49
1189,2018-12-11,NFLX,open,274.08
1190,2018-12-12,AAPL,open,169.6722
1191,2018-12-12,AMZN,open,1669.0
1192,2018-12-12,FB,open,143.08
1193,2018-12-12,GOOG,open,1068.0
1194,2018-12-12,NFLX,open,267.66
1195,2018-12-13,AAPL,open,169.7618
1196,2018-12-13,AMZN,open,1680.0
1197,2018-12-13,FB,open,145.57
1198,2018-12-13,GOOG,open,1068.07
1199,2018-12-13,NFLX,open,277.64
1200,2018-12-14,AAPL,open,168.2782
1201,2018-12-14,AMZN,open,1638.0
1202,2018-12-14,FB,open,143.34
1203,2018-12-14,GOOG,open,1049.98
1204,2018-12-14,NFLX,open,271.81
1205,2018-12-17,AAPL,open,164.7434
1206,2018-12-17,AMZN,open,1566.0
1207,2018-12-17,FB,open,143.08
1208,2018-12-17,GOOG,open,1037.51
1209,2018-12-17,NFLX,open,266.51
1210,2018-12-18,AAPL,open,164.6737
1211,2018-12-18,AMZN,open,1540.0
1212,2018-12-18,FB,open,141.08
1213,2018-12-18,GOOG,open,1026.09
1214,2018-12-18,NFLX,open,263.3
1215,2018-12-19,AAPL,open,165.291
1216,2018-12-19,AMZN,open,1543.05
1217,2018-12-19,FB,open,141.21
1218,2018-12-19,GOOG,open,1033.99
1219,2018-12-19,NFLX,open,269.96
1220,2018-12-20,AAPL,open,159.7149
1221,2018-12-20,AMZN,open,1484.0
1222,2018-12-20,FB,open,130.7
1223,2018-12-20,GOOG,open,1018.13
1224,2018-12-20,NFLX,open,264.64
1225,2018-12-21,AAPL,open,156.1901
1226,2018-12-21,AMZN,open,1464.99
1227,2018-12-21,FB,open,133.39
1228,2018-12-21,GOOG,open,1015.3
1229,2018-12-21,NFLX,open,263.83
1230,2018-12-24,AAPL,open,147.5173
1231,2018-12-24,AMZN,open,1346.0
1232,2018-12-24,FB,open,123.1
1233,2018-12-24,GOOG,open,973.9
1234,2018-12-24,NFLX,open,242.0
1235,2018-12-26,AAPL,open,147.6666
1236,2018-12-26,AMZN,open,1368.89
1237,2018-12-26,FB,open,126.0
1238,2018-12-26,GOOG,open,989.01
1239,2018-12-26,NFLX,open,233.92
1240,2018-12-27,AAPL,open,155.1744
1241,2018-12-27,AMZN,open,1454.2
1242,2018-12-27,FB,open,132.44
1243,2018-12-27,GOOG,open,1017.15
1244,2018-12-27,NFLX,open,250.11
1245,2018-12-28,AAPL,open,156.8273
1246,2018-12-28,AMZN,open,1473.35
1247,2018-12-28,FB,open,135.34
1248,2018-12-28,GOOG,open,1049.62
1249,2018-12-28,NFLX,open,257.94
1250,2018-12-31,AAPL,open,157.8529
1251,2018-12-31,AMZN,open,1510.8
1252,2018-12-31,FB,open,134.45
1253,2018-12-31,GOOG,open,1050.96
1254,2018-12-31,NFLX,open,260.16
1255,2018-01-02,AAPL,high,169.0264
1256,2018-01-02,AMZN,high,1190.0
1257,2018-01-02,FB,high,181.58
1258,2018-01-02,GOOG,high,1066.94
1259,2018-01-02,NFLX,high,201.65
1260,2018-01-03,AAPL,high,171.2337
1261,2018-01-03,AMZN,high,1205.49
1262,2018-01-03,FB,high,184.78
1263,2018-01-03,GOOG,high,1086.29
1264,2018-01-03,NFLX,high,206.21
1265,2018-01-04,AAPL,high,170.1742
1266,2018-01-04,AMZN,high,1215.87
1267,2018-01-04,FB,high,186.21
1268,2018-01-04,GOOG,high,1093.57
1269,2018-01-04,NFLX,high,207.05
1270,2018-01-05,AAPL,high,172.0381
1271,2018-01-05,AMZN,high,1229.14
1272,2018-01-05,FB,high,186.9
1273,2018-01-05,GOOG,high,1104.25
1274,2018-01-05,NFLX,high,210.02
1275,2018-01-08,AAPL,high,172.2736
1276,2018-01-08,AMZN,high,1253.08
1277,2018-01-08,FB,high,188.9
1278,2018-01-08,GOOG,high,1111.27
1279,2018-01-08,NFLX,high,212.5
1280,2018-01-09,AAPL,high,171.734
1281,2018-01-09,AMZN,high,1259.33
1282,2018-01-09,FB,high,188.8
1283,2018-01-09,GOOG,high,1110.57
1284,2018-01-09,NFLX,high,212.98
1285,2018-01-10,AAPL,high,170.9884
1286,2018-01-10,AMZN,high,1254.33
1287,2018-01-10,FB,high,187.89
1288,2018-01-10,GOOG,high,1104.6
1289,2018-01-10,NFLX,high,213.64
1290,2018-01-11,AAPL,high,172.1545
1291,2018-01-11,AMZN,high,1276.77
1292,2018-01-11,FB,high,188.4
1293,2018-01-11,GOOG,high,1106.53
1294,2018-01-11,NFLX,high,217.75
1295,2018-01-12,AAPL,high,173.9903
1296,2018-01-12,AMZN,high,1305.76
1297,2018-01-12,FB,high,181.48
1298,2018-01-12,GOOG,high,1124.29
1299,2018-01-12,NFLX,high,222.55
1300,2018-01-16,AAPL,high,175.9817
1301,2018-01-16,AMZN,high,1339.94
1302,2018-01-16,FB,high,181.75
1303,2018-01-16,GOOG,high,1139.91
1304,2018-01-16,NFLX,high,226.07
1305,2018-01-17,AAPL,high,175.8444
1306,2018-01-17,AMZN,high,1314.0
1307,2018-01-17,FB,high,179.32
1308,2018-01-17,GOOG,high,1132.6
1309,2018-01-17,NFLX,high,221.15
1310,2018-01-18,AAPL,high,176.6782
1311,2018-01-18,AMZN,high,1304.6
1312,2018-01-18,FB,high,180.98
1313,2018-01-18,GOOG,high,1132.51
1314,2018-01-18,NFLX,high,220.58
1315,2018-01-19,AAPL,high,176.1681
1316,2018-01-19,AMZN,high,1313.0
1317,2018-01-19,FB,high,182.37
1318,2018-01-19,GOOG,high,1137.86
1319,2018-01-19,NFLX,high,223.49
1320,2018-01-22,AAPL,high,174.4023
1321,2018-01-22,AMZN,high,1327.45
1322,2018-01-22,FB,high,185.39
1323,2018-01-22,GOOG,high,1159.88
1324,2018-01-22,NFLX,high,227.785
1325,2018-01-23,AAPL,high,176.0308
1326,2018-01-23,AMZN,high,1364.9
1327,2018-01-23,FB,high,189.55
1328,2018-01-23,GOOG,high,1171.63
1329,2018-01-23,NFLX,high,257.71
1330,2018-01-24,AAPL,high,173.9314
1331,2018-01-24,AMZN,high,1388.16
1332,2018-01-24,FB,high,190.66
1333,2018-01-24,GOOG,high,1179.86
1334,2018-01-24,NFLX,high,261.71
1335,2018-01-25,AAPL,high,171.6261
1336,2018-01-25,AMZN,high,1378.34
1337,2018-01-25,FB,high,188.62
1338,2018-01-25,GOOG,high,1175.94
1339,2018-01-25,NFLX,high,272.3
1340,2018-01-26,AAPL,high,168.7321
1341,2018-01-26,AMZN,high,1402.53
1342,2018-01-26,FB,high,190.0
1343,2018-01-26,GOOG,high,1175.84
1344,2018-01-26,NFLX,high,274.6
1345,2018-01-29,AAPL,high,166.9271
1346,2018-01-29,AMZN,high,1431.39
1347,2018-01-29,FB,high,188.84
1348,2018-01-29,GOOG,high,1186.89
1349,2018-01-29,NFLX,high,286.81
1350,2018-01-30,AAPL,high,164.1901
1351,2018-01-30,AMZN,high,1439.25
1352,2018-01-30,FB,high,188.18
1353,2018-01-30,GOOG,high,1176.52
1354,2018-01-30,NFLX,high,282.73
1355,2018-01-31,AAPL,high,165.2414
1356,2018-01-31,AMZN,high,1472.58
1357,2018-01-31,FB,high,189.83
1358,2018-01-31,GOOG,high,1173.0
1359,2018-01-31,NFLX,high,282.289
1360,2018-02-01,AAPL,high,165.4164
1361,2018-02-01,AMZN,high,1459.88
